"id";"instance_id";"item_id";"test_equipment_pn";"test_equipment_description";"test_asset_category_path";"category_id";"test_equipment_internal_descrip";"test_asset_name";"test_asset_name_type";"utilization_status_id";"status";"quantity";"location_org_id";"location_org";"location_id";"locator_id";"default_location_id";"default_locator_id";"location";"locator";"location_type";"location_restricted_flag";"default_location";"default_locator";"restricted_pn_list";"instance_departments"
"1260";"24797";"15097";"531461A-KIT";"TEST KIT FOR PXI-2676, HIPOT AND FVT";"Test Equipments / KIT / FVT";"1250";;"531461A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148817.0";"121930.0";"148817.0";"Remstar #5 (KIT)";"M13C20";"POT";"Y";"Remstar #5 (KIT)";"M13C20";;"Mfg Test"
"1261";"24825";"15122";"536574A-KIT";"TEST KIT FOR X SERIES MIO, FVT";"Test Equipments / KIT / FVT";"1250";;"536574A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148845.0";"121930.0";"148845.0";"Remstar #5 (KIT)";"M23K01";"POT";"Y";"Remstar #5 (KIT)";"M23K01";;"Mfg Test"
"1262";"24862";"3001";"537631A-02";"TEST KIT FOR PXIE FAM WITH 7966 & EXTENDER, FVT";"Test Equipments / KIT / FVT";"1250";;"537631A-02_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"121930.0";"148882.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M21F02";;"Mfg Test"
"1263";"24886";"15175";"538305A-05";"TE, NI USB-6001/6002/6003 OEM, MCC USB-231/234 OEM FVT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"538305A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"148906.0";"121987.0";"148906.0";"POT-os salgó C";"C3A01";"POT";"Y";"POT-os salgó C";"C3A01";;"Mfg Test"
"1264";"24935";"13109";"538502A-12";"TE, DUT BOARD ONLY HOLDER, CVS";"Test Equipments / KIT / FVT";"1250";;"538502A-12_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"148856.0";"121987.0";"148856.0";"POT-os salgó C";"C2A02";"POT";"Y";"POT-os salgó C";"C2A02";;"Mfg Test"
"1265";"24947";"15226";"536351A-KIT";"TEST KIT FOR MCC-USB PRODUCTS IFT";"Test Equipments / KIT / FVT";"1250";;"536351A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148966.0";"121930.0";"148966.0";"Remstar #5 (KIT)";"M21A06";"POT";"Y";"Remstar #5 (KIT)";"M21A06";;"Mfg Test"
"1266";"24991";"15061";"530582A-KIT";"TEST KIT FOR USB-6501 FVT";"Test Equipments / KIT / FVT";"1250";;"530582A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149010.0";"121930.0";"149010.0";"Remstar #5 (KIT)";"M13A49";"POT";"Y";"Remstar #5 (KIT)";"M13A49";;"Mfg Test"
"1267";"25052";"15311";"530271A-KIT";"TEST KIT FOR PXI-2530, SCXI-1130";"Test Equipments / KIT / FVT";"1250";;"530271A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149071.0";"121930.0";"149071.0";"Remstar #5 (KIT)";"M24B06";"POT";"Y";"Remstar #5 (KIT)";"M24B06";;"Mfg Test"
"1268";"25063";"15318";"532861A-KIT";"TEST KIT FOR PCI/PXI/PCIE/4070/4071/4072/4065 DMMS, HIPOT";"Test Equipments / KIT / FVT";"1250";;"532861A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"121930.0";"149082.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M13B61";;"Mfg Test"
"1269";"25335";"15526";"690260-01";"IC,SIMM,DRAM,8MX36,70NS FOR PCI-MXI-2 / VXI-MXI-2 (hosszú) (VXI-USB)(PCI MXI 2-höz jó)";"Test Equipments / KIT / FVT";"1250";;"690260-01_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"151271.0";"121930.0";"149354.0";"BU - RMA";"RMA";"TAFU";"N";"Remstar #5 (KIT)";"M13D32";;"Mfg Test"
"1270";"25392";"15572";"184639B-01";"CCA,E-SERIES CALIBRATION ADAPTER";"Test Equipments / KIT / FVT";"1250";;"E33EE1";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"149408.0";"121928.0";"149408.0";"Remstar #3 (POT)";"X1A03";"POT";"Y";"Remstar #3 (POT)";"X1A03";;"Mfg Test"
"1271";"25445";"15615";"536372A-KIT";"TEST KIT FOR MCC CIO-DAC02, FVT";"Test Equipments / KIT / FVT";"1250";;"536372A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149461.0";"121930.0";"149461.0";"Remstar #5 (KIT)";"M21B05";"POT";"Y";"Remstar #5 (KIT)";"M21B05";;"Mfg Test"
"1272";"25528";"15686";"1700-10-10";"VXI EXTENDER (CORAD 4892)";"Test Equipments / KIT / FVT";"1250";;"D0020D_KIT";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"149541.0";"121928.0";"149541.0";"Remstar #3 (POT)";"X5A21";"POT";"Y";"Remstar #3 (POT)";"X5A21";;"Mfg Test"
"1273";"25635";"15776";"160057A-01";"CCA,AO-2DC TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"160057A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"149646.0";"121928.0";"149646.0";"Remstar #3 (POT)";"X5A20";"POT";"Y";"Remstar #3 (POT)";"X5A20";;"Mfg Test"
"1274";"25952";"16026";"533944A-KIT";"TEST KIT FOR IOT-9601, IFT/FVT";"Test Equipments / KIT / FVT";"1250";;"533944A-KIT_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149954.0";"121930.0";"149954.0";"Remstar #5 (KIT)";"M13C15";"POT";"Y";"Remstar #5 (KIT)";"M13C15";;"Mfg Test"
"1275";"26239";"16232";"539684A-03";"TE, TEST KIT FOR RM-4302/04";"Test Equipments / KIT / FVT";"1250";;"539684A-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150237.0";"121930.0";"150237.0";"Remstar #5 (KIT)";"M22C03";"POT";"Y";"Remstar #5 (KIT)";"M22C03";;"Mfg Test"
"1276";"26342";"16311";"530442A-KIT";"TEST KIT FOR PXI/PCI-CAN SERIES 2";"Test Equipments / KIT / FVT";"1250";;"530442A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150340.0";"121930.0";"150340.0";"Remstar #5 (KIT)";"M25D02";"POT";"Y";"Remstar #5 (KIT)";"M25D02";;"Mfg Test"
"1277";"26454";"16394";"530397A-KIT";"TEST KIT FOR SC-2350";"Test Equipments / KIT / FVT";"1250";;"530397A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121944";"150448.0";"121944.0";"150448.0";"POT-os szekrény A";"T3A02";"POT";"Y";"POT-os szekrény A";"T3A02";;"Mfg Test"
"1278";"26808";"16635";"187422C-03";"CCA, VXI-8340, WITH DUAL COPPER CONN    GOLD LA0 SL.0";"Test Equipments / KIT / FVT";"1250";;"DD5B50";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"150775.0";"121928.0";"150775.0";"Remstar #3 (POT)";"X2A05";"POT";"Y";"Remstar #3 (POT)";"X2A05";;"Mfg Test"
"1279";"27075";"15674";"161484A-01";"CCA,PXI TO PCI ADAPTER (WITH FULL CONNECTOR)";"Test Equipments / KIT / FVT";"1250";;"E35729";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151038.0";"121930.0";"151038.0";"Remstar #5 (KIT)";"M13D25";"POT";"Y";"Remstar #5 (KIT)";"M13D25";;"Mfg Test"
"1280";"27312";"17005";"535616A-KIT";"TEST KIT FOR VXIPC-77X AND VXIPC-87XB, IFT, FVT";"Test Equipments / KIT / FVT";"1250";;"535616A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"23736.0";"151271.0";"BU - RMA";"RMA";"TAFU";"N";"BU - RMA";"RMA";;"Mfg Test"
"1281";"27775";"17329";"540006A-00";"TE, TEST FIXTURE FOR USB-XNET CAN";"Test Equipments / KIT / FVT";"1250";;"540006A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"151704.0";"121987.0";"151704.0";"POT-os salgó C";"C1A02";"POT";"Y";"POT-os salgó C";"C1A02";;"Mfg Test"
"1282";"27942";"17484";"532096A-01";"TE, PCI/PXI-5105, TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"532096A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151869.0";"121930.0";"151869.0";"Remstar #5 (KIT)";"M13E48";"POT";"Y";"Remstar #5 (KIT)";"M13E48";;"Mfg Test"
"1283";"27977";"17509";"537392A-03";"TE, MCC, USB-2404-XX TEST FIXTURE, LEGACY ITEM CREATED TO COMPLETE MCC TEST TRANSITION";"Test Equipments / KIT / FVT";"1250";;"537392A-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151904.0";"121930.0";"151904.0";"Remstar #5 (KIT)";"M13E45";"POT";"Y";"Remstar #5 (KIT)";"M13E45";;"Mfg Test"
"1284";"27978";"17510";"537392A-04";"TE, MCC, USB-2404-UI TEST FIXTURE, LEGACY ITEM CREATED TO COMPLETE MCC TEST TRANSITION";"Test Equipments / KIT / FVT";"1250";;"537392A-04_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151905.0";"121930.0";"151905.0";"Remstar #5 (KIT)";"M13E46";"POT";"Y";"Remstar #5 (KIT)";"M13E46";;"Mfg Test"
"1285";"28021";"17545";"537396A-19";"FVT ACCESSORY KIT FOR MCC, USB-1608HS PRODUCT LINE";"Test Equipments / KIT / FVT";"1250";;"537396A-19_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23770";;"121930.0";"151948.0";"Laborok - FVT Test tech labor";;"TAFU";"N";"Remstar #5 (KIT)";"M16A08";;"Mfg Test"
"1286";"28028";"21141";"540398A-06";"TE, 8 GB MEMORY CARD WITH DT7816 CURRENT OS LOADED";"Test Equipments / KIT";"1021";;"540398A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151954.0";"121930.0";"151954.0";"Remstar #5 (KIT)";"M16A11";"POT";"Y";"Remstar #5 (KIT)";"M16A11";;"Mfg Test"
"1287";"28041";"12922";"535927A-10";"USB-8452 Fixture";"Test Equipments / KIT / FVT";"1250";;"535927A-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121935";"151967.0";"121935.0";"151967.0";"POT-os salgó D";"D6A04";"POT";"Y";"POT-os salgó D";"D6A04";;"Mfg Test"
"1288";"28202";"17701";"540473A-30";"TE, CCA, VERIFICATION MODULE FOR TB-4310 IFT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"540473A-30_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152121.0";"121930.0";"152121.0";"Remstar #5 (KIT)";"M16A25";"POT";"Y";"Remstar #5 (KIT)";"M16A25";;"Mfg Test"
"1289";"28252";"17738";"540351A-05";"TEST KIT FOR ISO TEST BENCH";"Test Equipments / KIT / FVT";"1250";;"540351A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152171.0";"121930.0";"152171.0";"Remstar #5 (KIT)";"M18A06";"POT";"Y";"Remstar #5 (KIT)";"M18A06";;"Mfg Test"
"1290";"28272";"17749";"541503A-01";"NI VIRTUALBENCH (VB-8034) WITH KOREAN POWER CORD (220VAC)";"Test Equipments / KIT / FVT";"1250";;"31973339";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"123408";"152190.0";"123408.0";"152190.0";"POT-os szekrény B";"E2A01";"POT";"Y";"POT-os szekrény B";"E2A01";;"Mfg Test"
"1291";"28291";"17764";"539954A-05";"TE, TEST FIXTURE FOR MP500 TCL3/PT1, IFT, FVT, MICROPROSS";"Test Equipments / KIT / FVT";"1250";;"539954A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152209.0";"121930.0";"152209.0";"Remstar #5 (KIT)";"M18F02";"POT";"Y";"Remstar #5 (KIT)";"M18F02";;"Mfg Test"
"1292";"28293";"17765";"540541A-03";"TE, UTB-2015 ASSEMBLY 1 TEST FIXTURE, FVT";"Test Equipments / KIT / FVT";"1250";;"540541A-03_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23701";;"121930.0";"152211.0";"Egyfokos szoba (MFG)";;"TAFU";"N";"Remstar #5 (KIT)";"M18F04";;"Mfg Test"
"1293";"28500";"17913";"541313A-13_101";"TEST KIT FOR SLSC 12202, FVT";"Test Equipments / KIT / FVT";"1250";;"541313A-13";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"444361.0";"121930.0";"444361.0";"Remstar #5 (KIT)";"M14D003";"POT";"Y";"Remstar #5 (KIT)";"M14D003";;"Mfg Test"
"1294";"28510";"17919";"538514A-300";"TEST KIT FOR CVS-1457RT, RMA";"Test Equipments / KIT / FVT";"1250";;"538514A-300_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"23736.0";"151271.0";"BU - RMA";"RMA";"TAFU";"N";"BU - RMA";"RMA";;"Mfg Test"
"1295";"29200";"18247";"539394A-30";"TE, TEST FIXTURE FOR DCM-23XX (B2) USER IO BOARD";"Test Equipments / Fixture";"1210";;"539394A-30_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154210.0";"126235.0";"154210.0";"Logisztikai polcok";"Log1-D-1";"TAFU";"N";"Logisztikai polcok";"Log1-D-1";;"Mfg Test"
"1296";"29217";"18260";"538901A-21";"ITA FOR CVS-1459RT";"Test Equipments / ITA";"1211";;"538901A-21_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400010.0";"121928.0";"400010.0";"Remstar #3 (POT)";"X20B001";"POT";"Y";"Remstar #3 (POT)";"X20B001";;"Mfg Test"
"1297";"29222";"18264";"539099A-04";"TE, NI 9260 WITH MXLR, ITA";"Test Equipments / ITA";"1211";;"539099A-04_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400610.0";"121928.0";"400610.0";"Remstar #3 (POT)";"X21B002";"POT";"Y";"Remstar #3 (POT)";"X21B002";;"Mfg Test"
"1298";"29245";"18275";"539727A-00";"TE, ITA FOR NI 9266";"Test Equipments / ITA";"1211";;"539727A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458163.0";"390367.0";"458163.0";"DAQ&C1 - Salgó polcok";"C1-1/G05";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/G05";;"Mfg Test"
"1299";"29270";"18287";"537653A_03";"TE, MCC,E-TC FVT TEST FIXTURE";"Test Equipments / Fixture";"1210";;"537653A_03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1300";"29284";"18292";"530521-KIT";"CFP-RLY-425  HIPOT";"Test Equipments / Fixture";"1210";;"530521-KIT_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154155.0";"126235.0";"154155.0";"Logisztikai polcok";"#Log-11/3";"TAFU";"N";"Logisztikai polcok";"#Log-11/3";;"Mfg Test"
"1301";"29300";"18308";"539537A-04";"TE, 16 POS COMBICON FVT TEST FIXTURE, CRIO MODULE";"Test Equipments / Fixture";"1210";;"539537A-04_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458273.0";"390367.0";"458273.0";"DAQ&C1 - Salgó polcok";"C1-2/H05";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/H05";;"Mfg Test"
"1302";"29346";"11653";"162598A-01";"HI-POT TEST FIXTURE, NI USB-1359";"Test Equipments / Fixture";"1210";;"162598A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154160.0";"126235.0";"154160.0";"Logisztikai polcok";"#Log-13/3";"TAFU";"N";"Logisztikai polcok";"#Log-13/3";;"Mfg Test"
"1303";"29347";"18348";"530431A-01";"TE, PXI-2566 HIPOT FIXTURE VERIFICATION MODULE";"Test Equipments / Fixture";"1210";;"530431A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154160.0";"126235.0";"154160.0";"Logisztikai polcok";"#Log-13/3";"TAFU";"N";"Logisztikai polcok";"#Log-13/3";;"Mfg Test"
"1304";"29368";"18366";"538474A-01";"TEST KIT FOR NI 4112/4113, HIPOT";"Test Equipments / Fixture";"1210";;"538474A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154160.0";"126235.0";"154160.0";"Logisztikai polcok";"#Log-13/3";"TAFU";"N";"Logisztikai polcok";"#Log-13/3";;"Mfg Test"
"1305";"29372";"18368";"537396A-08";"TE, MCC USB-QUAD08 FVT TEST FIXTURE";"Test Equipments / Fixture";"1210";;"537396A-08_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1306";"29385";"12417";"531100A-01";"PCB, TE, FIXTURE, HIGH SPEED SWITCH SUBSYSTEM ADAPTER";"Test Equipments / Fixture";"1210";;"531100A-01_107";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154167.0";"126235.0";"154167.0";"Logisztikai polcok";"#Log-L10";"TAFU";"N";"Logisztikai polcok";"#Log-L10";;"Mfg Test"
"1307";"29396";"18386";"537777A-01";"fixture - MCC, SSR-RACK48";"Test Equipments / Fixture";"1210";;"537777A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154206.0";"126235.0";"154206.0";"Logisztikai polcok";"Log1-C-2";"TAFU";"N";"Logisztikai polcok";"Log1-C-2";;"Mfg Test"
"1308";"29402";"18391";"538538A-25";"fixture - FOR 8-SLOT CRIO";"Test Equipments / Fixture";"1210";;"538538A-25_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90041.0";"126235.0";"154168.0";"Dinamikus lokációk";"D";"TAFU";"N";"Logisztikai polcok";"#Log-L11";;"Mfg Test"
"1309";"29437";"12417";"531100A-01";"PCB, TE, FIXTURE, HIGH SPEED SWITCH SUBSYSTEM ADAPTER";"Test Equipments / Fixture";"1210";;"531100A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"126264.0";"154173.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ & Control 1";"DAQ&C1";;"Mfg Test"
"1310";"29507";"18445";"533260B-01";"fixture - SBRIO-961X/963X/964X IFT/FVT FIXTURE - BU2-L2  FVT";"Test Equipments / Fixture";"1210";;"533260B-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459280";"463051.0";"126235.0";"462514.0";"DAQ&C2";"Production";"TAFU";"N";"Logisztikai polcok";"Log7-C-4";;"Mfg Test"
"1311";"29513";"18448";"532308A-01";"USB-8451 FVT Fixture";"Test Equipments / Fixture";"1210";;"532308A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"397948.0";"121928.0";"397948.0";"Remstar #3 (POT)";"X16D002";"POT";"Y";"Remstar #3 (POT)";"X16D002";;"Mfg Test"
"1312";"29524";"12162";"192256A-01";"CABLE ASSY,USB,SERIES A TO B,2.0,BLACK, 1 METER";"Test Equipments / Fixture";"1210";;"192256A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";;"126264.0";"154186.0";"DAQ&C1";;"TAFU";"N";"DAQ & Control 1";"FVT-BU/05";;"Mfg Test"
"1313";"29565";"18483";"531584A-00";"CRIO 9PIN DSUB + 4POS";"Test Equipments / Fixture";"1210";;"531584A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";;"126235.0";"154189.0";"DAQ&C1";;"TAFU";"N";"Logisztikai polcok";"FVT-BU/06";;"Mfg Test"
"1314";"29569";"18486";"532309A-02";"VM - CRIO 36-PIN";"Test Equipments / Fixture";"1210";;"532309A-02_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154189.0";"126235.0";"154189.0";"Logisztikai polcok";"FVT-BU/06";"TAFU";"N";"Logisztikai polcok";"FVT-BU/06";;"Mfg Test"
"1315";"29585";"18497";"535447A-00";"VM - CRIO DUAL 9PIN DSUB";"Test Equipments / Fixture";"1210";;"535447A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";;"126235.0";"154189.0";"DAQ&C1";;"TAFU";"N";"Logisztikai polcok";"FVT-BU/06";;"Mfg Test"
"1316";"29590";"18502";"538647A-05";"TE, NI 9212, 48-PIN HALF DIN, 8CH-CH ISOLATED TC, HIPOT FIXTURE";"Test Equipments / Fixture";"1210";;"538647A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458300.0";"390367.0";"458300.0";"DAQ&C1 - Salgó polcok";"C1-3/A02";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-3/A02";;"Mfg Test"
"1317";"29622";"18533";"530558A-01";"TEST KIT FOR NI 2532B, HIPOT, SWITCHES";"Test Equipments / KIT / FVT";"1250";;"530558A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"121930.0";"446317.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M16A059";;"Mfg Test"
"1318";"29668";"18562";"539847A-07";"TE, TF487 TEST FIXTURE FOR DT9837A-NOBNC";"Test Equipments / Fixture";"1210";;"539847A-07_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154192.0";"126235.0";"154192.0";"Logisztikai polcok";"FVT-BU/12";"TAFU";"N";"Logisztikai polcok";"FVT-BU/12";;"Mfg Test"
"1319";"29677";"18566";"539843A-06";"TE, TF492 TEST FIXTURE FOR DT9828, FVT";"Test Equipments / Fixture";"1210";;"539843A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154192.0";"126235.0";"154192.0";"Logisztikai polcok";"FVT-BU/12";"TAFU";"N";"Logisztikai polcok";"FVT-BU/12";;"Mfg Test"
"1320";"29680";"18568";"539849A-06";"TE, TF463 TEST FIXTURE FOR USB A/D INTERFACE, FVT";"Test Equipments / Fixture";"1210";;"539849A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154192.0";"126235.0";"154192.0";"Logisztikai polcok";"FVT-BU/12";"TAFU";"N";"Logisztikai polcok";"FVT-BU/12";;"Mfg Test"
"1321";"29682";"18570";"539850A-06";"TE, TF510 TEST FIXTURE FOR DT9857E-X, FVT";"Test Equipments / Fixture";"1210";;"539850A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154192.0";"126235.0";"154192.0";"Logisztikai polcok";"FVT-BU/12";"TAFU";"N";"Logisztikai polcok";"FVT-BU/12";;"Mfg Test"
"1322";"29711";"18584";"534259C-00";"CRIO THERMOCOUPLE MODULE";"Test Equipments / ITA";"1211";;"534259C-00_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458112.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/B04";;"Mfg Test"
"1323";"29714";"18585";"534299C-00";"ITA - ANALOG DUAL 37 PIN DSUB";"Test Equipments / ITA";"1211";;"534299C-00_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458120.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/C02";;"Mfg Test"
"1324";"29731";"18593";"537558B-00";"ITA - CONTROLLERS ITA";"Test Equipments / ITA";"1211";;"537558B-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400460.0";"121928.0";"400460.0";"Remstar #3 (POT)";"X21A002";"POT";"Y";"Remstar #3 (POT)";"X21A002";;"Mfg Test"
"1325";"29735";"18594";"537622B-11";"NI 9467 AND NI 9469 FVT";"Test Equipments / ITA";"1211";;"537622B-11_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154230.0";"126235.0";"154230.0";"Logisztikai polcok";"Log1-H-3";"TAFU";"N";"Logisztikai polcok";"Log1-H-3";;"Mfg Test"
"1326";"29766";"18610";"533489A-00";"fixture - HIGH CURRENT 4X2-PIN COMBICON";"Test Equipments / Fixture";"1210";;"533489A-00_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458254.0";"390367.0";"458254.0";"DAQ&C1 - Salgó polcok";"C1-2/F06";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/F06";;"Mfg Test"
"1327";"29775";"18615";"537622A-12";"NI-9467 CRIO-GPS  FVT";"Test Equipments / Fixture";"1210";;"537622A-12_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"399714.0";"121928.0";"399714.0";"Remstar #3 (POT)";"X19D005";"POT";"Y";"Remstar #3 (POT)";"X19D005";;"Mfg Test"
"1328";"29792";"18626";"539540A-30";"TE, FVT FIXTURE FOR NI 9232 AND NI 9230 WITH BNC";"Test Equipments / Fixture";"1210";;"539540A-30_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458274.0";"390367.0";"458274.0";"DAQ&C1 - Salgó polcok";"C1-2/H06";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/H06";;"Mfg Test"
"1329";"29794";"18628";"539818A-06";"TE, 4CH MINITC, FVT FIXTURE";"Test Equipments / Fixture";"1210";;"539818A-06_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"398965.0";"121928.0";"398965.0";"Remstar #3 (POT)";"X18C003";"POT";"Y";"Remstar #3 (POT)";"X18C003";;"Mfg Test"
"1330";"29810";"18634";"161904A-04";"fixture - DB37 MODULES, CRIO FVT";"Test Equipments / Fixture";"1210";;"161904A-04_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458205.0";"390367.0";"458205.0";"DAQ&C1 - Salgó polcok";"C1-2/A07";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/A07";;"Mfg Test"
"1331";"29838";"37669";"540210A-05";"TE, NI-9231(IEPE) FVT TEST FIXTURE, CRIO MODULE";"Test Equipments / Fixture";"1210";;"540210A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458099.0";"390367.0";"458281.0";"DAQ&C1 - Salgó polcok";"C1-1/A01";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/I03";;"Mfg Test"
"1332";"29884";"18679";"195250A-03";"WAVEBOOK BD FOR ZONICBOOK/618E";"Test Equipments / Fixture";"1210";;"195250A-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"1333";"29900";"17105";"194257A-01";"MCC, CCA,CIO-DIO96";"Test Equipments / Fixture";"1210";;"194257A-01 _102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"1334";"29922";"18700";"195244A-01";"DBK4  ";"Test Equipments / Fixture";"1210";;"195244A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
